418, 2023-01-02T14:25:00.000-0300, 1612, null
418, 2023-01-02T14:30:00.000-0300, 1614, 28.1
418, 2023-01-02T14:35:00.000-0300, 1636, null
418, 2023-01-02T14:40:00.000-0300, 1636, null
418, 2023-01-02T14:45:00.000-0300, 1628, 28.5
418, 2023-01-02T14:50:00.000-0300, 1636, null
418, 2023-01-02T14:55:00.000-0300, 1644, null
418, 2023-01-02T15:00:00.000-0300, 1652, 29.1
418, 2023-01-02T15:05:00.000-0300, 1652, null
418, 2023-01-02T15:10:00.000-0300, 1651, null
418, 2023-01-02T15:15:00.000-0300, 1653, 29.0
418, 2023-01-02T15:20:00.000-0300, 1651, null
418, 2023-01-02T15:25:00.000-0300, 1655, null
418, 2023-01-02T15:30:00.000-0300, 1654, 29.2
418, 2023-01-02T15:35:00.000-0300, 1658, null
418, 2023-01-02T15:40:00.000-0300, 1662, null
418, 2023-01-02T15:45:00.000-0300, 1660, 28.9
418, 2023-01-02T15:50:00.000-0300, 1668, null
418, 2023-01-02T15:55:00.000-0300, 1671, null
418, 2023-01-02T16:00:00.000-0300, 1674, 29.2
418, 2023-01-02T16:05:00.000-0300, 1674, null
418, 2023-01-02T16:10:00.000-0300, 1674, null
418, 2023-01-02T16:15:00.000-0300, 1666, 29.9
418, 2023-01-02T16:20:00.000-0300, 1665, null
418, 2023-01-02T16:25:00.000-0300, 1667, null
418, 2023-01-02T16:30:00.000-0300, 1650, 29.9
418, 2023-01-02T16:35:00.000-0300, 1653, null
418, 2023-01-02T16:40:00.000-0300, 1647, null
418, 2023-01-02T16:45:00.000-0300, 1632, 29.9
418, 2023-01-02T16:50:00.000-0300, 1628, null
418, 2023-01-02T16:55:00.000-0300, 1628, null
418, 2023-01-02T17:00:00.000-0300, 1626, 30.2
418, 2023-01-02T17:05:00.000-0300, 1645, null
418, 2023-01-02T17:10:00.000-0300, 1610, null
418, 2023-01-02T17:15:00.000-0300, 1605, 30.2
418, 2023-01-02T17:20:00.000-0300, 1598, null
418, 2023-01-02T17:25:00.000-0300, 1590, null
418, 2023-01-02T17:30:00.000-0300, 1589, 30.1
